id,species
Ee-scaffold7274.g2,eel
Ee-scaffold728.g1,eel
Ee-scaffold728.g2,eel
Ee-scaffold728.g3,eel
Ee-scaffold7280.g1,eel
Ee-scaffold7287.g1,eel
Ee-scaffold7287.g2,eel
Ee-scaffold7287.g3,eel
Ee-scaffold7287.g4,eel
Ee-scaffold7287.g5,eel
Ee-scaffold7287.g6,eel
Ee-scaffold7293.g1,eel
Ee-scaffold7293.g2,eel
Ee-scaffold7293.g3,eel
Ee-scaffold7293.g4,eel
Ee-scaffold7293.g5,eel
Ee-scaffold7293.g6,eel
Ee-scaffold7293.g7,eel
Ee-scaffold7293.g8,eel
Ee-scaffold7296.g2,eel
Ee-scaffold7296.g3,eel
Ee-scaffold7296.g4,eel
Ee-scaffold730.g1,eel
Ee-scaffold730.g11,eel
Ee-scaffold730.g12,eel
Ee-scaffold730.g2,eel
Ee-scaffold730.g3,eel
Ee-scaffold730.g4,eel
Ee-scaffold730.g5,eel
Ee-scaffold730.g6,eel
Ee-scaffold730.g7,eel
Ee-scaffold730.g8,eel
Ee-scaffold730.g9,eel
Ee-scaffold7300.g1,eel
Ee-scaffold7300.g2,eel
Ee-scaffold7300.g3,eel
Ee-scaffold731.g3,eel
Ee-scaffold7314.g1,eel
Ee-scaffold7315.g1,eel
Ee-scaffold7315.g2,eel
Ee-scaffold7320.g1,eel
Ee-scaffold7320.g2,eel
Ee-scaffold7320.g3,eel
Ee-scaffold7320.g4,eel
Ee-scaffold7320.g5,eel
Ee-scaffold7320.g7,eel
Ee-scaffold7323.g1,eel
Ee-scaffold7323.g2,eel
Ee-scaffold7323.g3,eel
Ee-scaffold7323.g5,eel
Ee-scaffold7323.g6,eel
Ee-scaffold7324.g1,eel
Ee-scaffold7328.g3,eel
Ee-scaffold7328.g4,eel
Ee-scaffold7333.g2,eel
Ee-scaffold734.g1,eel
Ee-scaffold734.g10,eel
Ee-scaffold734.g11,eel
Ee-scaffold734.g12,eel
Ee-scaffold734.g13,eel
Ee-scaffold734.g14,eel
Ee-scaffold734.g15,eel
Ee-scaffold734.g2,eel
Ee-scaffold734.g3,eel
Ee-scaffold734.g4,eel
Ee-scaffold734.g5,eel
Ee-scaffold734.g6,eel
Ee-scaffold734.g7,eel
Ee-scaffold734.g9,eel
Ee-scaffold7342.g2,eel
Ee-scaffold7346.g1,eel
Ee-scaffold7346.g10,eel
Ee-scaffold7346.g3,eel
Ee-scaffold7346.g4,eel
Ee-scaffold7346.g5,eel
Ee-scaffold7346.g6,eel
Ee-scaffold7346.g8,eel
Ee-scaffold7346.g9,eel
Ee-scaffold7348.g2,eel
Ee-scaffold7348.g5,eel
Ee-scaffold7362.g1,eel
Ee-scaffold7362.g2,eel
Ee-scaffold7366.g2,eel
Ee-scaffold7366.g5,eel
Ee-scaffold7373.g1,eel
Ee-scaffold7379.g1,eel
Ee-scaffold7379.g2,eel
Ee-scaffold738.g1,eel
Ee-scaffold738.g2,eel
Ee-scaffold738.g3,eel
Ee-scaffold738.g4,eel
Ee-scaffold738.g5,eel
Ee-scaffold7382.g3,eel
Ee-scaffold7382.g4,eel
Ee-scaffold7385.g1,eel
Ee-scaffold7387.g1,eel
Ee-scaffold739.g1,eel
Ee-scaffold739.g3,eel
Ee-scaffold7401.g1,eel
Ee-scaffold7401.g2,eel
Ee-scaffold7404.g10,eel
Ee-scaffold7404.g2,eel
Ee-scaffold7404.g3,eel
Ee-scaffold7404.g4,eel
Ee-scaffold7404.g5,eel
Ee-scaffold7404.g6,eel
Ee-scaffold7404.g7,eel
Ee-scaffold7404.g8,eel
Ee-scaffold7404.g9,eel
Ee-scaffold7409.g2,eel
Ee-scaffold7409.g3,eel
Ee-scaffold741.g1,eel
Ee-scaffold741.g3,eel
Ee-scaffold741.g4,eel
Ee-scaffold741.g5,eel
Ee-scaffold7410.g1,eel
Ee-scaffold7413.g1,eel
Ee-scaffold7416.g2,eel
Ee-scaffold7416.g5,eel
Ee-scaffold7416.g6,eel
Ee-scaffold742.g1,eel
Ee-scaffold742.g2,eel
Ee-scaffold7421.g1,eel
Ee-scaffold7421.g2,eel
Ee-scaffold7421.g3,eel
Ee-scaffold7429.g1,eel
Ee-scaffold7429.g11,eel
Ee-scaffold7429.g12,eel
Ee-scaffold7429.g13,eel
Ee-scaffold7429.g14,eel
Ee-scaffold7429.g15,eel
Ee-scaffold7429.g17,eel
Ee-scaffold7429.g18,eel
Ee-scaffold7429.g19,eel
Ee-scaffold7429.g20,eel
Ee-scaffold7429.g5,eel
Ee-scaffold7429.g6,eel
Ee-scaffold7429.g7,eel
Ee-scaffold7429.g8,eel
Ee-scaffold7429.g9,eel
Ee-scaffold7430.g10,eel
Ee-scaffold7430.g11,eel
Ee-scaffold7430.g12,eel
Ee-scaffold7430.g14,eel
Ee-scaffold7430.g15,eel
Ee-scaffold7430.g2,eel
Ee-scaffold7430.g3,eel
Ee-scaffold7430.g4,eel
Ee-scaffold7430.g5,eel
Ee-scaffold7430.g6,eel
Ee-scaffold7430.g8,eel
Ee-scaffold7430.g9,eel
Ee-scaffold7432.g2,eel
Ee-scaffold7440.g1,eel
Ee-scaffold7442.g1,eel
Ee-scaffold7442.g2,eel
Ee-scaffold7442.g3,eel
Ee-scaffold7442.g4,eel
Ee-scaffold7443.g1,eel
Ee-scaffold7444.g1,eel
Ee-scaffold7449.g1,eel
Ee-scaffold7449.g3,eel
Ee-scaffold745.g1,eel
Ee-scaffold745.g2,eel
Ee-scaffold745.g3,eel
Ee-scaffold745.g4,eel
Ee-scaffold7461.g1,eel
Ee-scaffold7461.g3,eel
Ee-scaffold7461.g4,eel
Ee-scaffold7461.g5,eel
Ee-scaffold7461.g6,eel
Ee-scaffold7462.g1,eel
Ee-scaffold7464.g2,eel
Ee-scaffold7464.g3,eel
Ee-scaffold7464.g4,eel
Ee-scaffold7464.g5,eel
Ee-scaffold7464.g6,eel
Ee-scaffold7471.g10,eel
Ee-scaffold7471.g2,eel
Ee-scaffold7471.g3,eel
Ee-scaffold7471.g4,eel
Ee-scaffold7471.g5,eel
Ee-scaffold7471.g6,eel
Ee-scaffold7471.g7,eel
Ee-scaffold7471.g8,eel
Ee-scaffold7471.g9,eel
Ee-scaffold7477.g1,eel
Ee-scaffold7477.g2,eel
Ee-scaffold7477.g3,eel
Ee-scaffold748.g1,eel
Ee-scaffold748.g3,eel
Ee-scaffold748.g4,eel
Ee-scaffold7483.g1,eel
Ee-scaffold7489.g3,eel
Ee-scaffold7490.g1,eel
Ee-scaffold7490.g2,eel
Ee-scaffold7490.g3,eel
Ee-scaffold7490.g5,eel
Ee-scaffold7490.g6,eel
Ee-scaffold7490.g7,eel
Ee-scaffold7492.g1,eel
Ee-scaffold7493.g2,eel
Ee-scaffold7497.g1,eel
Ee-scaffold7497.g2,eel
Ee-scaffold7497.g3,eel
Ee-scaffold7497.g4,eel
Ee-scaffold7497.g5,eel
Ee-scaffold7499.g3,eel
Ee-scaffold7499.g4,eel
Ee-scaffold75.g2,eel
Ee-scaffold75.g4,eel
Ee-scaffold7508.g1,eel
Ee-scaffold751.g1,eel
Ee-scaffold751.g3,eel
Ee-scaffold751.g4,eel
Ee-scaffold7512.g2,eel
Ee-scaffold7512.g5,eel
Ee-scaffold7512.g6,eel
Ee-scaffold7518.g1,eel
Ee-scaffold7518.g2,eel
Ee-scaffold7518.g3,eel
Ee-scaffold7519.g1,eel
Ee-scaffold7524.g1,eel
Ee-scaffold7524.g10,eel
Ee-scaffold7524.g11,eel
Ee-scaffold7524.g12,eel
Ee-scaffold7524.g4,eel
Ee-scaffold7524.g5,eel
Ee-scaffold7524.g6,eel
Ee-scaffold7524.g8,eel
Ee-scaffold7524.g9,eel
Ee-scaffold7538.g2,eel
Ee-scaffold7538.g3,eel
Ee-scaffold7539.g1,eel
Ee-scaffold7539.g2,eel
Ee-scaffold7540.g1,eel
Ee-scaffold7540.g3,eel
Ee-scaffold7540.g4,eel
Ee-scaffold7544.g1,eel
Ee-scaffold7545.g1,eel
Ee-scaffold7545.g2,eel
Ee-scaffold7545.g4,eel
Ee-scaffold7549.g1,eel
Ee-scaffold7549.g2,eel
Ee-scaffold7549.g4,eel
Ee-scaffold7549.g5,eel
Ee-scaffold7549.g6,eel
Ee-scaffold7550.g2,eel
Ee-scaffold7550.g3,eel
Ee-scaffold7550.g5,eel
Ee-scaffold7558.g2,eel
Ee-scaffold7558.g3,eel
Ee-scaffold7559.g1,eel
Ee-scaffold7559.g3,eel
Ee-scaffold7559.g4,eel
Ee-scaffold756.g1,eel
Ee-scaffold756.g10,eel
Ee-scaffold756.g2,eel
Ee-scaffold756.g4,eel
Ee-scaffold756.g5,eel
Ee-scaffold756.g6,eel
Ee-scaffold756.g7,eel
Ee-scaffold756.g8,eel
Ee-scaffold756.g9,eel
Ee-scaffold7563.g1,eel
Ee-scaffold7564.g1,eel
Ee-scaffold757.g1,eel
Ee-scaffold757.g2,eel
Ee-scaffold757.g3,eel
Ee-scaffold7570.g1,eel
Ee-scaffold7570.g2,eel
Ee-scaffold7570.g3,eel
Ee-scaffold7570.g4,eel
Ee-scaffold7571.g2,eel
Ee-scaffold7571.g3,eel
Ee-scaffold7571.g4,eel
Ee-scaffold7571.g5,eel
Ee-scaffold7574.g1,eel
Ee-scaffold7576.g1,eel
Ee-scaffold7576.g2,eel
Ee-scaffold758.g2,eel
Ee-scaffold758.g3,eel
Ee-scaffold758.g4,eel
Ee-scaffold758.g5,eel
Ee-scaffold758.g6,eel
Ee-scaffold7582.g1,eel
Ee-scaffold7582.g2,eel
Ee-scaffold759.g1,eel
Ee-scaffold759.g2,eel
Ee-scaffold7594.g1,eel
Ee-scaffold7598.g1,eel
Ee-scaffold7598.g3,eel
Ee-scaffold7598.g4,eel
Ee-scaffold7598.g5,eel
Ee-scaffold76.g1,eel
Ee-scaffold76.g2,eel
Ee-scaffold76.g3,eel
Ee-scaffold76.g5,eel
Ee-scaffold760.g2,eel
Ee-scaffold760.g3,eel
Ee-scaffold760.g4,eel
Ee-scaffold760.g5,eel
Ee-scaffold760.g6,eel
Ee-scaffold7600.g1,eel
Ee-scaffold7606.g1,eel
Ee-scaffold7606.g2,eel
Ee-scaffold7606.g3,eel
Ee-scaffold7607.g1,eel
Ee-scaffold7607.g3,eel
Ee-scaffold7607.g4,eel
Ee-scaffold7607.g5,eel
Ee-scaffold7607.g6,eel
Ee-scaffold7609.g3,eel
Ee-scaffold7611.g1,eel
Ee-scaffold7611.g2,eel
Ee-scaffold7611.g3,eel
Ee-scaffold7611.g4,eel
Ee-scaffold7611.g5,eel
Ee-scaffold7611.g6,eel
Ee-scaffold7612.g1,eel
Ee-scaffold7612.g2,eel
Ee-scaffold7612.g4,eel
Ee-scaffold7617.g1,eel
Ee-scaffold7618.g1,eel
Ee-scaffold7618.g3,eel
Ee-scaffold7618.g4,eel
Ee-scaffold7618.g5,eel
Ee-scaffold7618.g6,eel
Ee-scaffold7623.g2,eel
Ee-scaffold7623.g3,eel
Ee-scaffold7628.g1,eel
Ee-scaffold7628.g2,eel
Ee-scaffold7628.g3,eel
Ee-scaffold7628.g4,eel
Ee-scaffold7628.g5,eel
Ee-scaffold7628.g6,eel
Ee-scaffold7628.g7,eel
Ee-scaffold7630.g3,eel
Ee-scaffold7630.g4,eel
Ee-scaffold7630.g6,eel
Ee-scaffold7632.g1,eel
Ee-scaffold7635.g1,eel
Ee-scaffold764.g1,eel
Ee-scaffold764.g11,eel
Ee-scaffold764.g2,eel
Ee-scaffold764.g3,eel
Ee-scaffold764.g4,eel
Ee-scaffold764.g5,eel
Ee-scaffold764.g6,eel
Ee-scaffold764.g7,eel
Ee-scaffold764.g8,eel
Ee-scaffold764.g9,eel
Ee-scaffold7640.g10,eel
Ee-scaffold7640.g11,eel
Ee-scaffold7640.g12,eel
Ee-scaffold7640.g13,eel
Ee-scaffold7640.g14,eel
Ee-scaffold7640.g15,eel
Ee-scaffold7640.g2,eel
Ee-scaffold7640.g3,eel
Ee-scaffold7640.g4,eel
Ee-scaffold7640.g5,eel
Ee-scaffold7640.g6,eel
Ee-scaffold7640.g7,eel
Ee-scaffold7640.g8,eel
Ee-scaffold7640.g9,eel
Ee-scaffold7643.g2,eel
Ee-scaffold7643.g3,eel
Ee-scaffold7643.g4,eel
Ee-scaffold7643.g5,eel
Ee-scaffold7643.g6,eel
Ee-scaffold7652.g2,eel
Ee-scaffold7652.g3,eel
Ee-scaffold7652.g4,eel
Ee-scaffold7652.g5,eel
Ee-scaffold7652.g6,eel
Ee-scaffold7652.g7,eel
Ee-scaffold7661.g2,eel
Ee-scaffold7664.g1,eel
Ee-scaffold7664.g10,eel
Ee-scaffold7664.g11,eel
Ee-scaffold7664.g13,eel
Ee-scaffold7664.g14,eel
Ee-scaffold7664.g15,eel
Ee-scaffold7664.g2,eel
Ee-scaffold7664.g4,eel
Ee-scaffold7664.g5,eel
Ee-scaffold7664.g6,eel
Ee-scaffold7664.g7,eel
Ee-scaffold7664.g8,eel
Ee-scaffold7664.g9,eel
Ee-scaffold7668.g1,eel
Ee-scaffold767.g1,eel
Ee-scaffold767.g3,eel
Ee-scaffold767.g4,eel
Ee-scaffold767.g5,eel
Ee-scaffold767.g6,eel
Ee-scaffold767.g7,eel
Ee-scaffold7673.g2,eel
Ee-scaffold7687.g1,eel
Ee-scaffold7687.g2,eel
Ee-scaffold769.g1,eel
Ee-scaffold769.g2,eel
Ee-scaffold769.g3,eel
Ee-scaffold769.g4,eel
Ee-scaffold769.g5,eel
Ee-scaffold769.g6,eel
Ee-scaffold7697.g1,eel
Ee-scaffold7698.g1,eel
Ee-scaffold7698.g3,eel
Ee-scaffold7698.g4,eel
Ee-scaffold7698.g6,eel
Ee-scaffold7698.g7,eel
Ee-scaffold77.g1,eel
Ee-scaffold7702.g1,eel
Ee-scaffold7704.g1,eel
Ee-scaffold7704.g10,eel
Ee-scaffold7704.g11,eel
Ee-scaffold7704.g2,eel
Ee-scaffold7704.g3,eel
Ee-scaffold7704.g4,eel
Ee-scaffold7704.g5,eel
Ee-scaffold7704.g6,eel
Ee-scaffold7704.g7,eel
Ee-scaffold7704.g9,eel
Ee-scaffold7705.g1,eel
Ee-scaffold7711.g1,eel
Ee-scaffold7711.g2,eel
Ee-scaffold7713.g1,eel
Ee-scaffold7713.g2,eel
Ee-scaffold7713.g3,eel
Ee-scaffold7714.g1,eel
Ee-scaffold7715.g1,eel
Ee-scaffold7715.g10,eel
Ee-scaffold7715.g2,eel
Ee-scaffold7715.g3,eel
Ee-scaffold7715.g4,eel
Ee-scaffold7715.g6,eel
Ee-scaffold7715.g8,eel
Ee-scaffold7715.g9,eel
Ee-scaffold7716.g10,eel
Ee-scaffold7716.g11,eel
Ee-scaffold7716.g12,eel
Ee-scaffold7716.g13,eel
Ee-scaffold7716.g2,eel
Ee-scaffold7716.g3,eel
Ee-scaffold7716.g4,eel
Ee-scaffold7716.g5,eel
Ee-scaffold7716.g6,eel
Ee-scaffold7716.g7,eel
Ee-scaffold7716.g8,eel
Ee-scaffold7716.g9,eel
Ee-scaffold7719.g1,eel
Ee-scaffold7719.g2,eel
Ee-scaffold7719.g3,eel
Ee-scaffold7719.g4,eel
Ee-scaffold7721.g1,eel
Ee-scaffold7721.g2,eel
Ee-scaffold7722.g1,eel
Ee-scaffold7723.g1,eel
Ee-scaffold7723.g2,eel
Ee-scaffold7723.g3,eel
Ee-scaffold7725.g1,eel
Ee-scaffold7725.g10,eel
Ee-scaffold7725.g3,eel
Ee-scaffold7725.g5,eel
Ee-scaffold7725.g6,eel
Ee-scaffold7725.g7,eel
Ee-scaffold7725.g8,eel
Ee-scaffold7725.g9,eel
Ee-scaffold7726.g1,eel
Ee-scaffold7726.g10,eel
Ee-scaffold7726.g11,eel
Ee-scaffold7726.g3,eel
Ee-scaffold7726.g4,eel
Ee-scaffold7726.g7,eel
Ee-scaffold7726.g8,eel
Ee-scaffold7728.g1,eel
Ee-scaffold7729.g2,eel
Ee-scaffold7730.g1,eel
Ee-scaffold7737.g1,eel
Ee-scaffold7737.g2,eel
Ee-scaffold7743.g2,eel
Ee-scaffold7743.g3,eel
Ee-scaffold7743.g4,eel
Ee-scaffold7743.g5,eel
Ee-scaffold7743.g6,eel
Ee-scaffold7746.g1,eel
Ee-scaffold7756.g1,eel
Ee-scaffold7756.g2,eel
Ee-scaffold7756.g3,eel
Ee-scaffold7756.g4,eel
Ee-scaffold7757.g1,eel
Ee-scaffold776.g1,eel
Ee-scaffold7760.g1,eel
Ee-scaffold7760.g2,eel
Ee-scaffold7762.g1,eel
Ee-scaffold7762.g2,eel
Ee-scaffold7763.g1,eel
Ee-scaffold7763.g3,eel
Ee-scaffold7763.g4,eel
Ee-scaffold7763.g5,eel
Ee-scaffold7763.g6,eel
Ee-scaffold7767.g1,eel
Ee-scaffold7767.g2,eel
Ee-scaffold7767.g3,eel
Ee-scaffold7767.g5,eel
Ee-scaffold7767.g6,eel
Ee-scaffold778.g2,eel
Ee-scaffold778.g3,eel
Ee-scaffold778.g4,eel
Ee-scaffold778.g5,eel
Ee-scaffold778.g7,eel
Ee-scaffold778.g8,eel
Ee-scaffold7781.g1,eel
Ee-scaffold7781.g2,eel
Ee-scaffold7781.g3,eel
Ee-scaffold7781.g4,eel
Ee-scaffold7781.g7,eel
Ee-scaffold7784.g1,eel
Ee-scaffold7784.g10,eel
Ee-scaffold7784.g11,eel
Ee-scaffold7784.g12,eel
Ee-scaffold7784.g13,eel
Ee-scaffold7784.g14,eel
Ee-scaffold7784.g2,eel
Ee-scaffold7784.g3,eel
Ee-scaffold7784.g4,eel
Ee-scaffold7784.g5,eel
Ee-scaffold7784.g8,eel
Ee-scaffold7788.g2,eel
Ee-scaffold7794.g1,eel
Ee-scaffold7794.g3,eel
Ee-scaffold7794.g4,eel
Ee-scaffold7794.g5,eel
Ee-scaffold7794.g6,eel
Ee-scaffold7794.g7,eel
Ee-scaffold78.g1,eel
Ee-scaffold78.g2,eel
Ee-scaffold780.g2,eel
Ee-scaffold780.g3,eel
Ee-scaffold7800.g2,eel
Ee-scaffold7818.g1,eel
Ee-scaffold7827.g1,eel
Ee-scaffold7832.g1,eel
Ee-scaffold7832.g2,eel
Ee-scaffold7832.g4,eel
Ee-scaffold7832.g5,eel
Ee-scaffold7832.g6,eel
Ee-scaffold7832.g7,eel
Ee-scaffold7832.g8,eel
Ee-scaffold7833.g2,eel
Ee-scaffold7838.g10,eel
Ee-scaffold7838.g3,eel
Ee-scaffold7838.g4,eel
Ee-scaffold7838.g5,eel
Ee-scaffold7838.g6,eel
Ee-scaffold7838.g7,eel
Ee-scaffold7838.g8,eel
Ee-scaffold7838.g9,eel
Ee-scaffold784.g1,eel
Ee-scaffold784.g2,eel
Ee-scaffold7840.g2,eel
Ee-scaffold7840.g3,eel
Ee-scaffold7840.g4,eel
Ee-scaffold7840.g5,eel
Ee-scaffold7846.g1,eel
Ee-scaffold7846.g2,eel
Ee-scaffold7846.g4,eel
Ee-scaffold7846.g6,eel
Ee-scaffold7846.g7,eel
Ee-scaffold7846.g8,eel
Ee-scaffold7846.g9,eel
Ee-scaffold7849.g2,eel
Ee-scaffold7859.g2,eel
Ee-scaffold7861.g1,eel
Ee-scaffold7861.g2,eel
Ee-scaffold7861.g3,eel
Ee-scaffold7861.g4,eel
Ee-scaffold7861.g5,eel
Ee-scaffold7861.g6,eel
Ee-scaffold7872.g2,eel
Ee-scaffold7872.g3,eel
Ee-scaffold7873.g1,eel
Ee-scaffold7873.g2,eel
Ee-scaffold7873.g3,eel
Ee-scaffold7873.g4,eel
Ee-scaffold7873.g5,eel
Ee-scaffold7877.g1,eel
Ee-scaffold7877.g2,eel
Ee-scaffold7877.g3,eel
Ee-scaffold7877.g4,eel
Ee-scaffold7877.g5,eel
Ee-scaffold7883.g1,eel
Ee-scaffold7883.g2,eel
Ee-scaffold7883.g3,eel
Ee-scaffold7883.g4,eel
Ee-scaffold7883.g5,eel
Ee-scaffold7883.g6,eel
Ee-scaffold7885.g1,eel
Ee-scaffold7885.g10,eel
Ee-scaffold7885.g2,eel
Ee-scaffold7885.g3,eel
Ee-scaffold7885.g5,eel
Ee-scaffold7885.g7,eel
Ee-scaffold7885.g8,eel
Ee-scaffold7886.g1,eel
Ee-scaffold7886.g2,eel
Ee-scaffold7886.g3,eel
Ee-scaffold7886.g4,eel
Ee-scaffold7887.g2,eel
Ee-scaffold7895.g2,eel
Ee-scaffold7895.g4,eel
Ee-scaffold7895.g5,eel
Ee-scaffold7895.g6,eel
Ee-scaffold79.g3,eel
Ee-scaffold79.g4,eel
Ee-scaffold790.g1,eel
Ee-scaffold790.g2,eel
Ee-scaffold790.g3,eel
Ee-scaffold790.g4,eel
Ee-scaffold7902.g1,eel
Ee-scaffold7902.g2,eel
Ee-scaffold7902.g3,eel
Ee-scaffold7902.g4,eel
Ee-scaffold7904.g1,eel
Ee-scaffold7904.g10,eel
Ee-scaffold7904.g11,eel
Ee-scaffold7904.g12,eel
Ee-scaffold7904.g13,eel
Ee-scaffold7904.g2,eel
Ee-scaffold7904.g3,eel
Ee-scaffold7904.g4,eel
Ee-scaffold7904.g5,eel
Ee-scaffold7904.g6,eel
Ee-scaffold7904.g7,eel
Ee-scaffold7905.g1,eel
Ee-scaffold7909.g1,eel
Ee-scaffold7912.g1,eel
Ee-scaffold7913.g1,eel
Ee-scaffold7920.g1,eel
Ee-scaffold7920.g2,eel
Ee-scaffold7920.g3,eel
Ee-scaffold7920.g4,eel
Ee-scaffold7920.g5,eel
Ee-scaffold7927.g1,eel
Ee-scaffold7927.g2,eel
Ee-scaffold7927.g3,eel
Ee-scaffold7927.g4,eel
Ee-scaffold7927.g5,eel
Ee-scaffold7927.g6,eel
Ee-scaffold7929.g1,eel
Ee-scaffold7930.g1,eel
Ee-scaffold7930.g2,eel
Ee-scaffold7930.g4,eel
Ee-scaffold7930.g5,eel
Ee-scaffold7931.g2,eel
Ee-scaffold7931.g3,eel
Ee-scaffold7935.g1,eel
Ee-scaffold7937.g1,eel
Ee-scaffold7937.g2,eel
Ee-scaffold7937.g3,eel
Ee-scaffold7945.g1,eel
Ee-scaffold7945.g2,eel
Ee-scaffold7949.g1,eel
Ee-scaffold7953.g1,eel
Ee-scaffold7953.g2,eel
Ee-scaffold7953.g3,eel
Ee-scaffold796.g1,eel
Ee-scaffold796.g3,eel
Ee-scaffold796.g4,eel
Ee-scaffold796.g5,eel
Ee-scaffold796.g6,eel
Ee-scaffold796.g7,eel
Ee-scaffold796.g8,eel
Ee-scaffold7961.g1,eel
Ee-scaffold7961.g3,eel
Ee-scaffold7961.g4,eel
Ee-scaffold7961.g5,eel
Ee-scaffold7961.g6,eel
Ee-scaffold7961.g7,eel
Ee-scaffold7961.g8,eel
Ee-scaffold7962.g1,eel
Ee-scaffold7962.g2,eel
Ee-scaffold7962.g4,eel
Ee-scaffold7966.g1,eel
Ee-scaffold797.g2,eel
Ee-scaffold797.g3,eel
Ee-scaffold797.g4,eel
Ee-scaffold797.g5,eel
Ee-scaffold797.g6,eel
Ee-scaffold797.g7,eel
Ee-scaffold7976.g1,eel
Ee-scaffold7976.g2,eel
Ee-scaffold7978.g1,eel
Ee-scaffold7978.g3,eel
Ee-scaffold7978.g4,eel
Ee-scaffold7981.g2,eel
Ee-scaffold7981.g3,eel
Ee-scaffold7981.g4,eel
Ee-scaffold7981.g5,eel
Ee-scaffold7981.g6,eel
Ee-scaffold7987.g1,eel
Ee-scaffold7989.g1,eel
Ee-scaffold799.g1,eel
Ee-scaffold799.g2,eel
Ee-scaffold7991.g1,eel
Ee-scaffold7991.g2,eel
Ee-scaffold7991.g3,eel
Ee-scaffold7991.g4,eel
Ee-scaffold7992.g2,eel
Ee-scaffold7995.g2,eel
Ee-scaffold8.g1,eel
Ee-scaffold8.g10,eel
Ee-scaffold8.g11,eel
Ee-scaffold8.g12,eel
Ee-scaffold8.g13,eel
Ee-scaffold8.g14,eel
Ee-scaffold8.g15,eel
Ee-scaffold8.g3,eel
Ee-scaffold8.g4,eel
Ee-scaffold8.g5,eel
Ee-scaffold8.g6,eel
Ee-scaffold8.g7,eel
Ee-scaffold8.g8,eel
Ee-scaffold8.g9,eel
Ee-scaffold80.g1,eel
Ee-scaffold8002.g1,eel
Ee-scaffold8003.g1,eel
Ee-scaffold8014.g1,eel
Ee-scaffold8014.g2,eel
Ee-scaffold8014.g3,eel
Ee-scaffold8022.g1,eel
Ee-scaffold8022.g2,eel
Ee-scaffold8023.g2,eel
Ee-scaffold8023.g3,eel
Ee-scaffold8023.g4,eel
Ee-scaffold8023.g5,eel
Ee-scaffold8023.g6,eel
Ee-scaffold8023.g7,eel
Ee-scaffold8027.g1,eel
Ee-scaffold8040.g1,eel
Ee-scaffold8040.g2,eel
Ee-scaffold8043.g1,eel
Ee-scaffold8043.g2,eel
Ee-scaffold8043.g3,eel
Ee-scaffold8043.g4,eel
Ee-scaffold8043.g5,eel
Ee-scaffold8046.g10,eel
Ee-scaffold8046.g11,eel
Ee-scaffold8046.g12,eel
Ee-scaffold8046.g13,eel
Ee-scaffold8046.g14,eel
Ee-scaffold8046.g15,eel
Ee-scaffold8046.g16,eel
Ee-scaffold8046.g2,eel
Ee-scaffold8046.g4,eel
Ee-scaffold8046.g6,eel
Ee-scaffold8046.g8,eel
Ee-scaffold8046.g9,eel
Ee-scaffold805.g1,eel
Ee-scaffold805.g2,eel
Ee-scaffold805.g3,eel
Ee-scaffold805.g4,eel
Ee-scaffold805.g6,eel
Ee-scaffold8054.g1,eel
Ee-scaffold8054.g2,eel
Ee-scaffold8054.g3,eel
Ee-scaffold8054.g4,eel
Ee-scaffold8057.g1,eel
Ee-scaffold8057.g3,eel
Ee-scaffold8057.g4,eel
Ee-scaffold8057.g5,eel
Ee-scaffold8057.g6,eel
Ee-scaffold8057.g7,eel
Ee-scaffold8057.g8,eel
Ee-scaffold8062.g1,eel
Ee-scaffold8062.g10,eel
Ee-scaffold8062.g13,eel
Ee-scaffold8062.g14,eel
Ee-scaffold8062.g16,eel
Ee-scaffold8062.g17,eel
Ee-scaffold8062.g18,eel
Ee-scaffold8062.g2,eel
Ee-scaffold8062.g20,eel
Ee-scaffold8062.g22,eel
Ee-scaffold8062.g24,eel
Ee-scaffold8062.g25,eel
Ee-scaffold8062.g27,eel
Ee-scaffold8062.g28,eel
Ee-scaffold8062.g29,eel
Ee-scaffold8062.g3,eel
Ee-scaffold8062.g4,eel
Ee-scaffold8062.g5,eel
Ee-scaffold8062.g6,eel
Ee-scaffold8062.g7,eel
Ee-scaffold8062.g8,eel
Ee-scaffold8065.g1,eel
Ee-scaffold8065.g2,eel
Ee-scaffold807.g10,eel
Ee-scaffold807.g11,eel
Ee-scaffold807.g12,eel
Ee-scaffold807.g2,eel
Ee-scaffold807.g3,eel
Ee-scaffold807.g4,eel
Ee-scaffold807.g5,eel
Ee-scaffold807.g6,eel
Ee-scaffold807.g7,eel
Ee-scaffold807.g8,eel
Ee-scaffold807.g9,eel
Ee-scaffold8074.g1,eel
Ee-scaffold8074.g2,eel
Ee-scaffold8074.g3,eel
Ee-scaffold8081.g1,eel
Ee-scaffold8081.g2,eel
Ee-scaffold8081.g3,eel
Ee-scaffold8081.g4,eel
Ee-scaffold8082.g1,eel
Ee-scaffold8088.g2,eel
Ee-scaffold8088.g5,eel
Ee-scaffold8088.g7,eel
Ee-scaffold8088.g8,eel
Ee-scaffold809.g1,eel
Ee-scaffold809.g2,eel
Ee-scaffold809.g4,eel
Ee-scaffold8095.g1,eel
Ee-scaffold8095.g2,eel
Ee-scaffold8095.g3,eel
Ee-scaffold8095.g4,eel
Ee-scaffold8095.g5,eel
Ee-scaffold8095.g6,eel
Ee-scaffold811.g2,eel
Ee-scaffold811.g3,eel
